Order_ID,Order_Date,SKU_ID,Product_Name,Category,Sub_Category,Brand,Amazon_MRP,Sell_Price,Discount_Pct,Quantity,Revenue_INR,Net_Revenue_INR,Order_Status,Sales_Channel,Fulfilment,B2B_Flag,Region,City,Courier_Partner,Warehouse,Delivery_Days,Shipping_Cost_INR,Return_Flag,Currency,Month,Week,Day_of_Week,YM
ORD-2025-104111,2025-11-07,AMZ-IN-F010,Aurelia Printed Kurti,Fashion & Apparel,Ethnic Wear,Aurelia,799,588.06,26.4,1,588.06,588.06,Shipped,Amazon.in,Amazon,0,Maharashtra,Pune,XpressBees,Mumbai WH,1.0,43.8,0,INR,2025-11,2025-11-03/2025-11-09,Friday,2025-11
ORD-2025-104112,2025-11-06,AMZ-IN-F011,Dollar Bigboss Vest Pack of 3,Fashion & Apparel,Innerwear,Dollar,399,272.12,31.8,3,816.36,816.36,Shipped,INCREFF B2B,Merchant,1,Delhi,Gurugram,Delhivery,Delhi WH,1.0,45.47,0,INR,2025-11,2025-11-03/2025-11-09,Thursday,2025-11
ORD-2025-104113,2025-11-13,AMZ-IN-P004,Colgate Total Toothpaste 300g,Health & Personal Care,Oral Care,Colgate,249,199.2,20.0,3,597.6,597.6,Delivered,Amazon.in,Amazon,0,Rajasthan,Jaipur,DTDC,Mumbai WH,4.0,52.42,0,INR,2025-11,2025-11-10/2025-11-16,Thursday,2025-11
ORD-2025-104114,2025-11-22,AMZ-IN-F003,Bata North Star Sneaker,Fashion & Apparel,Footwear,Bata,1299,766.41,41.0,5,3832.05,3832.05,Shipped,INCREFF B2B,Merchant,1,Tamil Nadu,Chennai,Delhivery,Hyderabad WH,1.0,109.2,0,INR,2025-11,2025-11-17/2025-11-23,Saturday,2025-11
ORD-2025-104115,2025-11-18,AMZ-IN-P004,Colgate Total Toothpaste 300g,Health & Personal Care,Oral Care,Colgate,249,208.41,16.3,3,625.23,625.23,Delivered,Shiprocket,Merchant,0,Tamil Nadu,Coimbatore,XpressBees,Bengaluru WH,3.0,48.51,0,INR,2025-11,2025-11-17/2025-11-23,Tuesday,2025-11
ORD-2025-104116,2025-11-15,AMZ-IN-F009,Woodland Waterproof Ankle Boots,Fashion & Apparel,Footwear,Woodland,4499,3837.65,14.7,2,7675.3,7675.3,Shipped,Shiprocket,Merchant,0,Delhi,Gurugram,DTDC,Mumbai WH,2.0,52.96,0,INR,2025-11,2025-11-10/2025-11-16,Saturday,2025-11
ORD-2025-104117,2025-11-05,AMZ-IN-F011,Dollar Bigboss Vest Pack of 3,Fashion & Apparel,Innerwear,Dollar,399,296.06,25.8,4,1184.24,1184.24,Delivered,INCREFF B2B,Merchant,1,Maharashtra,Nagpur,BlueDart,Mumbai WH,1.0,82.46,0,INR,2025-11,2025-11-03/2025-11-09,Wednesday,2025-11
ORD-2025-104118,2025-11-10,AMZ-IN-H009,Eureka Forbes Aquaguard Purifier,Home & Kitchen,Water Purifier,Eureka Forbes,6999,5991.14,14.4,2,11982.28,11982.28,Delivered,Amazon.in,Amazon,0,Rajasthan,Kota,DTDC,Delhi WH,1.0,262.65,0,INR,2025-11,2025-11-10/2025-11-16,Monday,2025-11
ORD-2025-104119,2025-11-20,AMZ-IN-F004,Levi's 511 Slim Fit Jeans,Fashion & Apparel,Denim,Levis,3499,2428.31,30.6,4,9713.24,9713.24,Delivered,Amazon.in,Amazon,0,Telangana,Nizamabad,XpressBees,Hyderabad WH,1.0,67.62,0,INR,2025-11,2025-11-17/2025-11-23,Thursday,2025-11
ORD-2025-104120,2025-11-22,AMZ-IN-E006,Noise ColorFit Pro 5 Watch,Electronics & Mobiles,Smartwatch,Noise,3499,3324.05,5.0,2,6648.1,6648.1,Shipped,Shiprocket,Merchant,0,Karnataka,Mysuru,BlueDart,Bengaluru WH,1.0,75.98,0,INR,2025-11,2025-11-17/2025-11-23,Saturday,2025-11
ORD-2025-104121,2025-11-01,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,1103.26,26.4,1,1103.26,1103.26,Shipped,Amazon.in,Amazon,0,Rajasthan,Jodhpur,DTDC,Delhi WH,5.0,45.54,0,INR,2025-11,2025-10-27/2025-11-02,Saturday,2025-11
ORD-2025-104122,2025-11-27,AMZ-IN-H009,Eureka Forbes Aquaguard Purifier,Home & Kitchen,Water Purifier,Eureka Forbes,6999,5592.2,20.1,1,5592.2,5592.2,Delivered,Amazon.in,Amazon,0,Karnataka,Hubli,DTDC,Bengaluru WH,3.0,105.97,0,INR,2025-11,2025-11-24/2025-11-30,Thursday,2025-11
ORD-2025-104123,2025-11-22,AMZ-IN-E001,Samsung Galaxy M34 5G,Electronics & Mobiles,Smartphone,Samsung,17999,14399.2,20.0,1,14399.2,14399.2,Delivered,Amazon.in,Amazon,0,Karnataka,Mysuru,XpressBees,Hyderabad WH,1.0,41.35,0,INR,2025-11,2025-11-17/2025-11-23,Saturday,2025-11
ORD-2025-104124,2025-11-22,AMZ-IN-F009,Woodland Waterproof Ankle Boots,Fashion & Apparel,Footwear,Woodland,4499,3648.69,18.9,3,10946.07,10946.07,Shipped,Shiprocket,Merchant,0,Uttar Pradesh,Varanasi,DTDC,Delhi WH,6.0,100.92,0,INR,2025-11,2025-11-17/2025-11-23,Saturday,2025-11
ORD-2025-104125,2025-11-29,AMZ-IN-F009,Woodland Waterproof Ankle Boots,Fashion & Apparel,Footwear,Woodland,4499,3545.21,21.2,1,3545.21,3545.21,Delivered,Shiprocket,Merchant,0,Tamil Nadu,Madurai,BlueDart,Bengaluru WH,1.0,99.42,0,INR,2025-11,2025-11-24/2025-11-30,Saturday,2025-11
ORD-2025-104126,2025-11-08,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,24353.1,9.8,1,24353.1,24353.1,Shipped,Shiprocket,Merchant,0,Delhi,Faridabad,DTDC,Delhi WH,4.0,37.57,0,INR,2025-11,2025-11-03/2025-11-09,Saturday,2025-11
ORD-2025-104127,2025-11-15,AMZ-IN-H009,Eureka Forbes Aquaguard Purifier,Home & Kitchen,Water Purifier,Eureka Forbes,6999,5508.21,21.3,1,5508.21,5508.21,Shipped,Amazon.in,Amazon,0,Rajasthan,Jodhpur,Ecom Express,Delhi WH,3.0,171.72,0,INR,2025-11,2025-11-10/2025-11-16,Saturday,2025-11
ORD-2025-104128,2025-11-02,AMZ-IN-E011,HP 15s Ryzen 3 Laptop,Electronics & Mobiles,Laptop,HP,42999,33453.22,22.2,3,100359.66,100359.66,Shipped,INCREFF B2B,Merchant,1,Karnataka,Hubli,BlueDart,Hyderabad WH,1.0,285.06,0,INR,2025-11,2025-10-27/2025-11-02,Sunday,2025-11
ORD-2025-104129,2025-11-20,AMZ-IN-F010,Aurelia Printed Kurti,Fashion & Apparel,Ethnic Wear,Aurelia,799,501.77,37.2,13,6523.01,6523.01,Delivered,INCREFF B2B,Merchant,1,Delhi,Gurugram,XpressBees,Delhi WH,1.0,105.45,0,INR,2025-11,2025-11-17/2025-11-23,Thursday,2025-11
ORD-2025-104130,2025-11-20,AMZ-IN-H013,Morphy Richards Fresco Kettle,Home & Kitchen,Kettle,Morphy Richards,1299,1089.86,16.1,3,3269.58,3269.58,Shipped,INCREFF B2B,Merchant,1,Delhi,Faridabad,Ecom Express,Mumbai WH,1.0,81.46,0,INR,2025-11,2025-11-17/2025-11-23,Thursday,2025-11
ORD-2025-104131,2025-11-21,AMZ-IN-E010,Redmi 12C Smartphone,Electronics & Mobiles,Smartphone,Xiaomi,8999,7316.19,18.7,1,7316.19,7316.19,Shipped,Amazon.in,Amazon,0,Maharashtra,Nagpur,Delhivery,Mumbai WH,2.0,44.06,0,INR,2025-11,2025-11-17/2025-11-23,Friday,2025-11
ORD-2025-104132,2025-11-07,AMZ-IN-E006,Noise ColorFit Pro 5 Watch,Electronics & Mobiles,Smartwatch,Noise,3499,2904.17,17.0,3,8712.51,8712.51,Shipped,INCREFF B2B,Merchant,1,Maharashtra,Mumbai,Delhivery,Delhi WH,1.0,46.6,0,INR,2025-11,2025-11-03/2025-11-09,Friday,2025-11
ORD-2025-104133,2025-11-04,AMZ-IN-E001,Samsung Galaxy M34 5G,Electronics & Mobiles,Smartphone,Samsung,17999,15155.16,15.8,5,75775.8,75775.8,Delivered,INCREFF B2B,Merchant,1,Karnataka,Bengaluru,Ecom Express,Bengaluru WH,2.0,64.42,0,INR,2025-11,2025-11-03/2025-11-09,Tuesday,2025-11
ORD-2025-104134,2025-11-01,AMZ-IN-F006,Van Heusen Formal Shirt,Fashion & Apparel,Formals,Van Heusen,1499,1157.23,22.8,2,2314.46,2314.46,Shipped,Shiprocket,Merchant,0,Karnataka,Hubli,BlueDart,Bengaluru WH,1.0,99.75,0,INR,2025-11,2025-10-27/2025-11-02,Saturday,2025-11
ORD-2025-104135,2025-11-20,AMZ-IN-F012,Fastrack Analog Watch,Fashion & Apparel,Accessories,Fastrack,1495,958.3,35.9,4,3833.2,3833.2,Shipped,INCREFF B2B,Merchant,1,Tamil Nadu,Madurai,XpressBees,Hyderabad WH,2.0,53.25,0,INR,2025-11,2025-11-17/2025-11-23,Thursday,2025-11
ORD-2025-104136,2025-11-19,AMZ-IN-P010,Saffola Gold Blended Oil 5L,Health & Personal Care,Edible Oil,Saffola,999,949.05,5.0,11,10439.55,0.0,Returned,Shiprocket,Merchant,1,Uttar Pradesh,Lucknow,Delhivery,Delhi WH,,1049.85,1,INR,2025-11,2025-11-17/2025-11-23,Wednesday,2025-11
ORD-2025-104137,2025-11-05,AMZ-IN-E005,Zebronics Zeb-Duke1 Headset,Electronics & Mobiles,Gaming Headset,Zebronics,999,911.09,8.8,2,1822.18,1822.18,Shipped,Shiprocket,Merchant,0,Uttar Pradesh,Agra,Delhivery,Delhi WH,1.0,71.52,0,INR,2025-11,2025-11-03/2025-11-09,Wednesday,2025-11
ORD-2025-104138,2025-11-24,AMZ-IN-E001,Samsung Galaxy M34 5G,Electronics & Mobiles,Smartphone,Samsung,17999,16361.09,9.1,1,16361.09,16361.09,Delivered,Shiprocket,Merchant,0,Maharashtra,Mumbai,Delhivery,Delhi WH,1.0,46.33,0,INR,2025-11,2025-11-24/2025-11-30,Monday,2025-11
ORD-2025-104139,2025-11-17,AMZ-IN-E013,Logitech MK215 Keyboard+Mouse,Electronics & Mobiles,Peripherals,Logitech,1495,1270.75,15.0,1,1270.75,1270.75,Shipped,Amazon.in,Amazon,0,Delhi,Faridabad,DTDC,Delhi WH,2.0,36.21,0,INR,2025-11,2025-11-17/2025-11-23,Monday,2025-11
ORD-2025-104140,2025-11-06,AMZ-IN-E006,Noise ColorFit Pro 5 Watch,Electronics & Mobiles,Smartwatch,Noise,3499,3184.09,9.0,1,3184.09,3184.09,Shipped,Amazon.in,Amazon,0,Tamil Nadu,Madurai,Ecom Express,Hyderabad WH,1.0,40.7,0,INR,2025-11,2025-11-03/2025-11-09,Thursday,2025-11
ORD-2025-104141,2025-11-27,AMZ-IN-H010,Butterfly Smart Wet Grinder 2L,Home & Kitchen,Wet Grinder,Butterfly,3799,2621.31,31.0,4,10485.24,10485.24,Shipped,INCREFF B2B,Merchant,1,Rajasthan,Kota,Ecom Express,Delhi WH,2.0,548.66,0,INR,2025-11,2025-11-24/2025-11-30,Thursday,2025-11
ORD-2025-104142,2025-11-06,AMZ-IN-H003,Havells Prolife Zest Steam Iron,Home & Kitchen,Steam Iron,Havells,1395,1054.62,24.4,4,4218.48,4218.48,Shipped,Amazon.in,Amazon,0,Telangana,Karimnagar,Ecom Express,Hyderabad WH,2.0,90.07,0,INR,2025-11,2025-11-03/2025-11-09,Thursday,2025-11
ORD-2025-104143,2025-11-24,AMZ-IN-P006,Omron HEM-7120 BP Monitor,Health & Personal Care,Medical Device,Omron,1899,1547.68,18.5,1,1547.68,0.0,Returned,Shiprocket,Merchant,0,Uttar Pradesh,Agra,Delhivery,Mumbai WH,,59.84,1,INR,2025-11,2025-11-24/2025-11-30,Monday,2025-11
ORD-2025-104144,2025-11-26,AMZ-IN-H010,Butterfly Smart Wet Grinder 2L,Home & Kitchen,Wet Grinder,Butterfly,3799,2948.02,22.4,1,2948.02,2948.02,Shipped,Amazon.in,Amazon,0,Uttar Pradesh,Kanpur,Ecom Express,Delhi WH,1.0,185.59,0,INR,2025-11,2025-11-24/2025-11-30,Wednesday,2025-11
ORD-2025-104145,2025-11-21,AMZ-IN-E001,Samsung Galaxy M34 5G,Electronics & Mobiles,Smartphone,Samsung,17999,13409.25,25.5,3,40227.75,40227.75,Delivered,INCREFF B2B,Merchant,1,Rajasthan,Jodhpur,DTDC,Mumbai WH,1.0,60.45,0,INR,2025-11,2025-11-17/2025-11-23,Friday,2025-11
ORD-2025-104146,2025-11-23,AMZ-IN-E011,HP 15s Ryzen 3 Laptop,Electronics & Mobiles,Laptop,HP,42999,37667.12,12.4,1,37667.12,37667.12,Shipped,Amazon.in,Amazon,0,Delhi,New Delhi,DTDC,Delhi WH,1.0,59.26,0,INR,2025-11,2025-11-17/2025-11-23,Sunday,2025-11
ORD-2025-104147,2025-11-17,AMZ-IN-H013,Morphy Richards Fresco Kettle,Home & Kitchen,Kettle,Morphy Richards,1299,1145.72,11.8,1,1145.72,1145.72,Shipped,Shiprocket,Merchant,0,Tamil Nadu,Chennai,BlueDart,Bengaluru WH,1.0,97.98,0,INR,2025-11,2025-11-17/2025-11-23,Monday,2025-11
ORD-2025-104148,2025-11-18,AMZ-IN-H009,Eureka Forbes Aquaguard Purifier,Home & Kitchen,Water Purifier,Eureka Forbes,6999,5529.21,21.0,1,5529.21,5529.21,Delivered,Shiprocket,Merchant,0,Delhi,New Delhi,BlueDart,Delhi WH,1.0,261.26,0,INR,2025-11,2025-11-17/2025-11-23,Tuesday,2025-11
ORD-2025-104149,2025-11-10,AMZ-IN-H010,Butterfly Smart Wet Grinder 2L,Home & Kitchen,Wet Grinder,Butterfly,3799,3183.56,16.2,1,3183.56,3183.56,Delivered,Amazon.in,Amazon,0,Telangana,Warangal,XpressBees,Hyderabad WH,1.0,139.98,0,INR,2025-11,2025-11-10/2025-11-16,Monday,2025-11
ORD-2025-104150,2025-11-10,AMZ-IN-P006,Omron HEM-7120 BP Monitor,Health & Personal Care,Medical Device,Omron,1899,1511.6,20.4,1,1511.6,1511.6,Cancelled,Amazon.in,Amazon,0,Telangana,Nizamabad,Delhivery,Bengaluru WH,,40.87,0,INR,2025-11,2025-11-10/2025-11-16,Monday,2025-11
ORD-2025-104151,2025-11-17,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,24137.11,10.6,4,96548.44,96548.44,Shipped,Shiprocket,Merchant,1,Telangana,Warangal,Delhivery,Hyderabad WH,1.0,58.36,0,INR,2025-11,2025-11-17/2025-11-23,Monday,2025-11
ORD-2025-104152,2025-11-14,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,23597.13,12.6,1,23597.13,23597.13,Delivered,Amazon.in,Amazon,0,Telangana,Hyderabad,BlueDart,Hyderabad WH,2.0,77.06,0,INR,2025-11,2025-11-10/2025-11-16,Friday,2025-11
ORD-2025-104153,2025-11-28,AMZ-IN-E008,Portronics Kronos Alpha Watch,Electronics & Mobiles,Smartwatch,Portronics,2499,2096.66,16.1,1,2096.66,2096.66,Delivered,Amazon.in,Amazon,0,Delhi,New Delhi,Delhivery,Delhi WH,2.0,48.14,0,INR,2025-11,2025-11-24/2025-11-30,Friday,2025-11
ORD-2025-104154,2025-11-02,AMZ-IN-H008,Orient Electric 400mm Wall Fan,Home & Kitchen,Fan,Orient,1299,1048.29,19.3,1,1048.29,1048.29,Delivered,Shiprocket,Merchant,0,Delhi,Gurugram,Delhivery,Delhi WH,1.0,75.04,0,INR,2025-11,2025-10-27/2025-11-02,Sunday,2025-11
ORD-2025-104155,2025-11-13,AMZ-IN-E005,Zebronics Zeb-Duke1 Headset,Electronics & Mobiles,Gaming Headset,Zebronics,999,912.09,8.7,1,912.09,912.09,Delivered,Amazon.in,Amazon,0,Tamil Nadu,Salem,Delhivery,Bengaluru WH,1.0,39.95,0,INR,2025-11,2025-11-10/2025-11-16,Thursday,2025-11
ORD-2025-104156,2025-11-06,AMZ-IN-F011,Dollar Bigboss Vest Pack of 3,Fashion & Apparel,Innerwear,Dollar,399,298.85,25.1,1,298.85,298.85,Delivered,Amazon.in,Amazon,0,West Bengal,Howrah,XpressBees,Delhi WH,2.0,41.08,0,INR,2025-11,2025-11-03/2025-11-09,Thursday,2025-11
ORD-2025-104157,2025-11-24,AMZ-IN-F006,Van Heusen Formal Shirt,Fashion & Apparel,Formals,Van Heusen,1499,986.34,34.2,2,1972.68,1972.68,Shipped,Amazon.in,Amazon,0,Maharashtra,Pune,Delhivery,Delhi WH,1.0,46.9,0,INR,2025-11,2025-11-24/2025-11-30,Monday,2025-11
ORD-2025-104158,2025-11-14,AMZ-IN-F006,Van Heusen Formal Shirt,Fashion & Apparel,Formals,Van Heusen,1499,1176.72,21.5,2,2353.44,2353.44,Shipped,Shiprocket,Merchant,0,Rajasthan,Jodhpur,Delhivery,Mumbai WH,6.0,55.93,0,INR,2025-11,2025-11-10/2025-11-16,Friday,2025-11
ORD-2025-104159,2025-11-26,AMZ-IN-P010,Saffola Gold Blended Oil 5L,Health & Personal Care,Edible Oil,Saffola,999,798.2,20.1,8,6385.6,6385.6,Delivered,INCREFF B2B,Merchant,1,Gujarat,Surat,XpressBees,Mumbai WH,5.0,946.99,0,INR,2025-11,2025-11-24/2025-11-30,Wednesday,2025-11
ORD-2025-104160,2025-11-26,AMZ-IN-H012,Wonderchef Granite Non-Stick Set,Home & Kitchen,Cookware,Wonderchef,2299,1898.97,17.4,1,1898.97,1898.97,Delivered,Amazon.in,Amazon,0,West Bengal,Kolkata,DTDC,Mumbai WH,1.0,59.7,0,INR,2025-11,2025-11-24/2025-11-30,Wednesday,2025-11
ORD-2025-104161,2025-11-19,AMZ-IN-H005,Pigeon Favourite Induction Cooktop,Home & Kitchen,Induction,Pigeon,1499,1184.21,21.0,2,2368.42,2368.42,Delivered,Amazon.in,Amazon,0,Rajasthan,Udaipur,DTDC,Mumbai WH,2.0,101.46,0,INR,2025-11,2025-11-17/2025-11-23,Wednesday,2025-11
ORD-2025-104162,2025-11-28,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11959.08,8.0,1,11959.08,11959.08,Delivered,Shiprocket,Merchant,0,Maharashtra,Pune,Ecom Express,Delhi WH,1.0,92.07,0,INR,2025-11,2025-11-24/2025-11-30,Friday,2025-11
ORD-2025-104163,2025-11-07,AMZ-IN-F012,Fastrack Analog Watch,Fashion & Apparel,Accessories,Fastrack,1495,1176.57,21.3,1,1176.57,1176.57,Shipped,Shiprocket,Merchant,0,Rajasthan,Udaipur,DTDC,Delhi WH,5.0,43.56,0,INR,2025-11,2025-11-03/2025-11-09,Friday,2025-11
ORD-2025-104164,2025-11-21,AMZ-IN-H006,Cello World Series Casserole 3pc,Home & Kitchen,Casserole,Cello,599,441.46,26.3,3,1324.38,1324.38,Delivered,INCREFF B2B,Merchant,1,Karnataka,Hubli,Delhivery,Bengaluru WH,1.0,119.64,0,INR,2025-11,2025-11-17/2025-11-23,Friday,2025-11
ORD-2025-104165,2025-11-23,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11478.12,11.7,1,11478.12,11478.12,Shipped,Amazon.in,Amazon,0,Delhi,New Delhi,DTDC,Delhi WH,2.0,82.16,0,INR,2025-11,2025-11-17/2025-11-23,Sunday,2025-11
ORD-2025-104166,2025-11-13,AMZ-IN-E013,Logitech MK215 Keyboard+Mouse,Electronics & Mobiles,Peripherals,Logitech,1495,1400.82,6.3,2,2801.64,2801.64,Delivered,Shiprocket,Merchant,0,Delhi,New Delhi,BlueDart,Delhi WH,1.0,106.11,0,INR,2025-11,2025-11-10/2025-11-16,Thursday,2025-11
ORD-2025-104167,2025-11-13,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,22274.17,17.5,2,44548.34,44548.34,Shipped,Amazon.in,Amazon,0,Karnataka,Bengaluru,Delhivery,Hyderabad WH,1.0,37.33,0,INR,2025-11,2025-11-10/2025-11-16,Thursday,2025-11
ORD-2025-104168,2025-11-15,AMZ-IN-E007,TP-Link Deco E4 Mesh WiFi,Electronics & Mobiles,Networking,TP-Link,4999,3994.2,20.1,3,11982.6,11982.6,Shipped,INCREFF B2B,Merchant,1,Delhi,Gurugram,BlueDart,Delhi WH,2.0,137.47,0,INR,2025-11,2025-11-10/2025-11-16,Saturday,2025-11
ORD-2025-104169,2025-11-04,AMZ-IN-F010,Aurelia Printed Kurti,Fashion & Apparel,Ethnic Wear,Aurelia,799,521.75,34.7,3,1565.25,1565.25,Delivered,Amazon.in,Amazon,0,Karnataka,Bengaluru,DTDC,Bengaluru WH,1.0,54.47,0,INR,2025-11,2025-11-03/2025-11-09,Tuesday,2025-11
ORD-2025-104170,2025-11-11,AMZ-IN-E002,Redmi Note 13 Pro+,Electronics & Mobiles,Smartphone,Xiaomi,26999,24326.1,9.9,1,24326.1,24326.1,Delivered,Shiprocket,Merchant,0,Telangana,Nizamabad,Delhivery,Hyderabad WH,1.0,42.02,0,INR,2025-11,2025-11-10/2025-11-16,Tuesday,2025-11
ORD-2025-104171,2025-11-14,AMZ-IN-H009,Eureka Forbes Aquaguard Purifier,Home & Kitchen,Water Purifier,Eureka Forbes,6999,6110.13,12.7,3,18330.39,18330.39,Delivered,Shiprocket,Merchant,0,Delhi,Faridabad,Delhivery,Delhi WH,1.0,334.74,0,INR,2025-11,2025-11-10/2025-11-16,Friday,2025-11
ORD-2025-104172,2025-11-22,AMZ-IN-H004,Milton Thermosteel Flip Bottle,Home & Kitchen,Bottle,Milton,499,397.7,20.3,1,397.7,397.7,Delivered,Shiprocket,Merchant,0,Delhi,Gurugram,XpressBees,Delhi WH,2.0,43.3,0,INR,2025-11,2025-11-17/2025-11-23,Saturday,2025-11
ORD-2025-104173,2025-11-13,AMZ-IN-P001,Himalaya Neem Purifying Face Wash,Health & Personal Care,Skin Care,Himalaya,199,164.37,17.4,4,657.48,657.48,Delivered,Amazon.in,Amazon,0,Gujarat,Vadodara,Delhivery,Mumbai WH,1.0,45.55,0,INR,2025-11,2025-11-10/2025-11-16,Thursday,2025-11
ORD-2025-104174,2025-11-10,AMZ-IN-P012,Dr. Morepen Glucometer BG-03 Kit,Health & Personal Care,Medical Device,Dr. Morepen,1299,1083.37,16.6,9,9750.33,9750.33,Shipped,INCREFF B2B,Merchant,1,Maharashtra,Mumbai,Delhivery,Mumbai WH,1.0,132.42,0,INR,2025-11,2025-11-10/2025-11-16,Monday,2025-11
ORD-2025-104175,2025-11-13,AMZ-IN-E008,Portronics Kronos Alpha Watch,Electronics & Mobiles,Smartwatch,Portronics,2499,2159.14,13.6,1,2159.14,2159.14,Shipped,Amazon.in,Amazon,0,Rajasthan,Jaipur,Delhivery,Delhi WH,1.0,55.82,0,INR,2025-11,2025-11-10/2025-11-16,Thursday,2025-11
ORD-2025-104176,2025-11-26,AMZ-IN-F004,Levi's 511 Slim Fit Jeans,Fashion & Apparel,Denim,Levis,3499,2858.68,18.3,1,2858.68,2858.68,Delivered,Shiprocket,Merchant,0,Tamil Nadu,Madurai,XpressBees,Bengaluru WH,2.0,40.75,0,INR,2025-11,2025-11-24/2025-11-30,Wednesday,2025-11
ORD-2025-104177,2025-11-28,AMZ-IN-H007,Borosil Vision Glass Set 6pc,Home & Kitchen,Glassware,Borosil,699,586.46,16.1,1,586.46,586.46,Delivered,Amazon.in,Amazon,0,Gujarat,Surat,XpressBees,Mumbai WH,2.0,75.87,0,INR,2025-11,2025-11-24/2025-11-30,Friday,2025-11
ORD-2025-104178,2025-11-26,AMZ-IN-F008,Libas Anarkali Suit Set,Fashion & Apparel,Ethnic Wear,Libas,1499,1025.32,31.6,9,9227.88,9227.88,Shipped,Shiprocket,Merchant,1,Maharashtra,Nagpur,Delhivery,Mumbai WH,1.0,95.46,0,INR,2025-11,2025-11-24/2025-11-30,Wednesday,2025-11
ORD-2025-104179,2025-11-04,AMZ-IN-F007,Puma Training T-Shirt,Fashion & Apparel,Activewear,Puma,799,624.02,21.9,2,1248.04,0.0,Returned,Shiprocket,Merchant,0,West Bengal,Durgapur,DTDC,Delhi WH,,41.07,1,INR,2025-11,2025-11-03/2025-11-09,Tuesday,2025-11
ORD-2025-104180,2025-11-15,AMZ-IN-F009,Woodland Waterproof Ankle Boots,Fashion & Apparel,Footwear,Woodland,4499,3167.3,29.6,3,9501.9,9501.9,Delivered,Shiprocket,Merchant,0,Delhi,Faridabad,Ecom Express,Delhi WH,1.0,69.32,0,INR,2025-11,2025-11-10/2025-11-16,Saturday,2025-11
ORD-2025-104181,2025-11-24,AMZ-IN-F007,Puma Training T-Shirt,Fashion & Apparel,Activewear,Puma,799,608.84,23.8,1,608.84,608.84,Delivered,Amazon.in,Amazon,0,Karnataka,Bengaluru,BlueDart,Bengaluru WH,1.0,84.54,0,INR,2025-11,2025-11-24/2025-11-30,Monday,2025-11
ORD-2025-104182,2025-11-07,AMZ-IN-E001,Samsung Galaxy M34 5G,Electronics & Mobiles,Smartphone,Samsung,17999,17387.03,3.4,1,17387.03,17387.03,Shipped,Shiprocket,Merchant,0,Rajasthan,Udaipur,XpressBees,Delhi WH,3.0,58.19,0,INR,2025-11,2025-11-03/2025-11-09,Friday,2025-11
ORD-2025-104183,2025-11-18,AMZ-IN-E010,Redmi 12C Smartphone,Electronics & Mobiles,Smartphone,Xiaomi,8999,8630.04,4.1,2,17260.08,17260.08,Shipped,Shiprocket,Merchant,0,Delhi,Faridabad,BlueDart,Delhi WH,1.0,82.15,0,INR,2025-11,2025-11-17/2025-11-23,Tuesday,2025-11
ORD-2025-104184,2025-11-12,AMZ-IN-H002,Bajaj Majesty 1000TSS OTG Oven,Home & Kitchen,OTG Oven,Bajaj,2999,2348.22,21.7,4,9392.88,9392.88,Shipped,INCREFF B2B,Merchant,1,West Bengal,Howrah,Delhivery,Delhi WH,2.0,342.71,0,INR,2025-11,2025-11-10/2025-11-16,Wednesday,2025-11
ORD-2025-104185,2025-11-10,AMZ-IN-E004,Realme Narzo 60x 5G,Electronics & Mobiles,Smartphone,Realme,13999,11941.15,14.7,1,11941.15,11941.15,Delivered,Amazon.in,Amazon,0,Telangana,Hyderabad,Ecom Express,Bengaluru WH,2.0,40.63,0,INR,2025-11,2025-11-10/2025-11-16,Monday,2025-11
ORD-2025-104186,2025-11-15,AMZ-IN-E001,Samsung Galaxy M34 5G,Electronics & Mobiles,Smartphone,Samsung,17999,14345.2,20.3,5,71726.0,71726.0,Delivered,INCREFF B2B,Merchant,1,Telangana,Nizamabad,DTDC,Hyderabad WH,2.0,58.02,0,INR,2025-11,2025-11-10/2025-11-16,Saturday,2025-11
ORD-2025-104187,2025-11-14,AMZ-IN-E012,Canon PIXMA G3010 Printer,Electronics & Mobiles,Printer,Canon,12999,11205.14,13.8,1,11205.14,11205.14,Delivered,Amazon.in,Amazon,0,Delhi,Noida,DTDC,Delhi WH,1.0,86.36,0,INR,2025-11,2025-11-10/2025-11-16,Friday,2025-11
ORD-2025-104188,2025-11-04,AMZ-IN-E010,Redmi 12C Smartphone,Electronics & Mobiles,Smartphone,Xiaomi,8999,8306.08,7.7,1,8306.08,8306.08,Shipped,Amazon.in,Amazon,0,Maharashtra,Pune,DTDC,Mumbai WH,1.0,38.2,0,INR,2025-11,2025-11-03/2025-11-09,Tuesday,2025-11
